ProdSKU,StyleSKU,LongDescrption,ShortDescription,SizeGridID,RecommendedSellingPrice,ActualSellingPrice,IsVPI,IsMarkDown,SeasonID,YearID,ProductCategoryID,ProductGroupID,ProductSourceID,SupplierStyle,SupplierID,BuyerID,CostPriceUSD,CostPrice,IsAllowZero,DefaultTemplate,MarkDownTemplate,IsFreeGift,IsConsignment,IsDiscontinue,CreatedOn,UpdatedOn,AvailableSize,ColorID
002,0285,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3292,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0295,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4051,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",553
002,0305,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4154,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0315,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4056,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",310
002,0325,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4056,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",550
002,0335,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4056,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0345,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4140,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0355,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4140,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0365,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4140,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",802
002,0375,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3223,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
